eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,count
201712220022,2017,12,22,,0,,217,United States,1,North America,Pennsylvania,Harrisburg,40.262772,-76.881107,65
201712220023,2017,12,22,,0,,217,United States,1,North America,Pennsylvania,Harrisburg,40.261864,-76.880913,65
201701020077,2017,1,2,,0,,160,Philippines,5,Southeast Asia,Zamboanga Sibugay,Basalem,7.740712,123.076513,692
201701030029,2017,1,3,,0,,160,Philippines,5,Southeast Asia,Basilan,Unknown,6.741797,122.398145,692
201701040016,2017,1,4,,0,,160,Philippines,5,Southeast Asia,North Cotabato,Amas,7.065261,124.961053,692
201701050025,2017,1,5,,0,,160,Philippines,5,Southeast Asia,Sarangani,Nalus,6.012985,124.593255,692
201701060033,2017,1,6,,0,,160,Philippines,5,Southeast Asia,Batangas,San Juan district,13.750444,121.377034,692
201701060034,2017,1,6,,0,,160,Philippines,5,Southeast Asia,Masbate,Luy-a,12.407778,123.405833,692
201701070017,2017,1,7,,0,,160,Philippines,5,Southeast Asia,Ilocos Sur,San Ramon,17.68098,120.42448,692
201701090015,2017,1,9,,0,,160,Philippines,5,Southeast Asia,Zamboanga Sibugay,Unknown,7.131007,122.268829,692
201701090024,2017,1,9,,0,,160,Philippines,5,Southeast Asia,Metropolitan Manila,Pasig City,14.58251,121.084236,692
201701100016,2017,1,10,,0,,160,Philippines,5,Southeast Asia,Pangasinan,Calaocan,16.070387,120.764955,692
201701120040,2017,1,12,,0,,160,Philippines,5,Southeast Asia,Negros Occidental,Bayog,10.412469,123.225753,692
201701120052,2017,1,12,,0,,160,Philippines,5,Southeast Asia,Pangasinan,Dusoc,15.774301,120.439158,692
201701130006,2017,1,13,,0,,160,Philippines,5,Southeast Asia,Sulu,Jolo,6.050458,121.012245,692
201701130029,2017,1,13,,0,,160,Philippines,5,Southeast Asia,Batangas,Santo Thomas,14.090019,121.175173,692
201701150005,2017,1,15,,0,,160,Philippines,5,Southeast Asia,Basilan,Sabong,6.588132,122.178193,692
201701160009,2017,1,14,,0,,160,Philippines,5,Southeast Asia,Misamis Oriental,Dansolihon,8.316667,124.566667,692
201701160016,2017,1,16,,0,,160,Philippines,5,Southeast Asia,Davao del Sur,Saloy,7.300206,125.41013,692
201701180005,2017,1,19,,1,,160,Philippines,5,Southeast Asia,Tawi-Tawi,Unknown,6.078236,118.314049,692
201701190030,2017,1,20,,0,,160,Philippines,5,Southeast Asia,Negros Oriental,La Libertad district,10.050204,123.191372,692
201701200003,2017,1,20,,0,,160,Philippines,5,Southeast Asia,North Cotabato,Makilala district,6.923432,125.082859,692
201701210023,2017,1,21,,0,,160,Philippines,5,Southeast Asia,Ilocos Sur,Mabileg,17.081516,120.6083,692
201701210024,2017,1,21,,0,,160,Philippines,5,Southeast Asia,Ilocos Sur,Mabileg,17.081516,120.6083,692
201701250032,2017,1,25,,0,,160,Philippines,5,Southeast Asia,Maguindanao,Nabundas,6.881951,124.48393,692
201701280032,2017,1,29,,0,,160,Philippines,5,Southeast Asia,North Cotabato,Pagangan,7.188938,124.630337,692
201701280033,2017,1,29,,0,,160,Philippines,5,Southeast Asia,North Cotabato,Nalapaan,7.054,124.671997,692
201701280034,2017,1,28,,0,,160,Philippines,5,Southeast Asia,Maguindanao,Awang,7.159972,124.218699,692
201701280040,2017,1,28,,0,,160,Philippines,5,Southeast Asia,Basilan,Lamitan,6.660501,122.138992,692
201701280041,2017,1,28,,0,,160,Philippines,5,Southeast Asia,Basilan,Lamitan,6.660501,122.138992,692
201701280050,2017,1,28,,0,,160,Philippines,5,Southeast Asia,Cavite,Daang Amaya,14.390117,120.856354,692
201701290021,2017,1,29,,0,,160,Philippines,5,Southeast Asia,Isabela,Guminga,17.461508,121.794348,692
201701290035,2017,1,29,,1,,160,Philippines,5,Southeast Asia,Surigao del Norte,Budlingin,9.469021,125.597222,692
201701290036,2017,1,29,,0,,160,Philippines,5,Southeast Asia,Batangas,Payapa,14.192103,120.59982,692
201701300007,2017,1,29,,0,,160,Philippines,5,Southeast Asia,Basilan,Danapah,6.493148,122.165911,692
201701300013,2017,1,30,,0,,160,Philippines,5,Southeast Asia,Surigao del Norte,Mat-i,9.717225,125.47665,692
201701300014,2017,1,30,,0,,160,Philippines,5,Southeast Asia,Isabela,Echague district,16.670273,121.717215,692
201701300015,2017,1,30,,0,,160,Philippines,5,Southeast Asia,Sarangani,Alabel,6.08525,125.272616,692
201701300016,2017,1,30,,0,,160,Philippines,5,Southeast Asia,Sarangani,Lebe,6.017535,124.550206,692
201701300017,2017,1,30,,0,,160,Philippines,5,Southeast Asia,Compostela Valley,Union,7.807113,126.083894,692
201701300018,2017,1,30,,0,,160,Philippines,5,Southeast Asia,Agusan del Norte,San Isidro,9.452928,125.574473,692
201701300019,2017,1,30,,0,,160,Philippines,5,Southeast Asia,Agusan del Norte,Mahayahay,9.445284,125.584089,692
201701300020,2017,1,30,,0,,160,Philippines,5,Southeast Asia,Agusan del Norte,Hinimbangan,9.420658,125.620484,692
201701300021,2017,1,30,,0,,160,Philippines,5,Southeast Asia,Bukidnon,Concepcion,7.86319,125.170874,692
201701310024,2017,1,31,,0,,160,Philippines,5,Southeast Asia,Agusan del Sur,Unknown,8.046389,126.061538,692
201701310034,2017,1,31,,0,,160,Philippines,5,Southeast Asia,North Cotabato,Nabalawag,7.073259,124.502837,692
201702010009,2017,2,1,,0,,160,Philippines,5,Southeast Asia,Batangas,Bulihan,14.163709,120.629633,692
201702010010,2017,2,1,,0,,160,Philippines,5,Southeast Asia,Bukidnon,Kibalabag,8.225311,125.182447,692
201702010016,2017,2,1,,0,,160,Philippines,5,Southeast Asia,Davao Oriental,Lambog,7.261581,126.466013,692
201702010039,2017,2,1,,0,,160,Philippines,5,Southeast Asia,North Cotabato,Mlang,6.946206,124.878099,692
201702020004,2017,2,2,,0,,160,Philippines,5,Southeast Asia,Basilan,Limook,6.652975,122.135651,692
201702020005,2017,2,2,,0,,160,Philippines,5,Southeast Asia,North Cotabato,Nabalawag,7.062429,124.510817,692
201702020006,2017,2,1,,1,,160,Philippines,5,Southeast Asia,Sultan Kudarat,Telafas,6.635278,124.975,692
201702030019,2017,2,3,,0,,160,Philippines,5,Southeast Asia,Bukidnon,Quezon district,7.73,125.099,692
201702040001,2017,2,4,,0,,160,Philippines,5,Southeast Asia,Basilan,Dugaa,6.611512,122.263054,692
201702040002,2017,2,4,,0,,160,Philippines,5,Southeast Asia,Basilan,Dugaa,6.611512,122.263054,692
201702050001,2017,2,5,,0,,160,Philippines,5,Southeast Asia,Compostela Valley,Araibo,7.237173,126.160289,692
201702050013,2017,2,5,,1,,160,Philippines,5,Southeast Asia,Agusan del Sur,Pangyan,8.04532,126.06184,692
201702060001,2017,2,6,,0,,160,Philippines,5,Southeast Asia,Sorsogon,Trece Martirez,12.910538,124.042478,692
201702070011,2017,2,7,,0,,160,Philippines,5,Southeast Asia,Capiz,Tacayan,11.287818,122.405893,692
201702070033,2017,2,7,,0,,160,Philippines,5,Southeast Asia,North Cotabato,Balite,7.238969,125.142004,692
201702070034,2017,2,7,2017-02-07 00:00:00,0,,160,Philippines,5,Southeast Asia,Davao del Sur,Marilog,7.368979,125.283236,692
201702080012,2017,2,8,,0,,160,Philippines,5,Southeast Asia,Quezon,Casay,13.29127,122.54445,692
201702080013,2017,2,8,,0,,160,Philippines,5,Southeast Asia,North Cotabato,Malibatuan,7.308063,125.147324,692
201702080014,2017,2,8,,1,,160,Philippines,5,Southeast Asia,Compostela Valley,Malamodao,7.37,125.953889,692
201702080028,2017,2,8,,0,,160,Philippines,5,Southeast Asia,Cagayan,Lipatan,17.856944,121.4925,692
201702080035,2017,2,7,,0,,160,Philippines,5,Southeast Asia,Capiz,Culilang,11.441993,122.948015,692
201702090005,2017,2,9,,0,,160,Philippines,5,Southeast Asia,Benguet,Itogon,16.360271,120.677149,692
201702090006,2017,2,9,,0,,160,Philippines,5,Southeast Asia,Bukidnon,Tikalaan,8.035507,124.626297,692
201702090007,2017,2,9,,1,,160,Philippines,5,Southeast Asia,Bukidnon,Tikalaan,8.035507,124.626297,692
201702110015,2017,2,11,,0,,160,Philippines,5,Southeast Asia,Davao Oriental,San Jose,7.317427,126.547417,692
201702110027,2017,2,12,,0,,160,Philippines,5,Southeast Asia,Iloilo,Cagamutan Sur,10.789048,122.590448,692
201702110032,2017,2,11,,0,,160,Philippines,5,Southeast Asia,Agusan del Norte,San Isidro,9.230375,125.565639,692
201702140015,2017,2,14,,0,,160,Philippines,5,Southeast Asia,Zamboanga Sibugay,La Paz,7.476866,122.861858,692
201702140017,2017,2,14,,0,,160,Philippines,5,Southeast Asia,Zamboanga Sibugay,Buenavista,7.237076,122.254793,692
201702140029,2017,2,14,,1,,160,Philippines,5,Southeast Asia,Davao Oriental,Lupon,7.106,126.176643,692
201702140030,2017,2,14,,0,,160,Philippines,5,Southeast Asia,Surigao del Norte,Malimono,9.617466,125.40209,692
201702160020,2017,2,16,,0,,160,Philippines,5,Southeast Asia,Lanao del Sur,Marawi,8.003485,124.294995,692
201702160029,2017,2,16,,0,,160,Philippines,5,Southeast Asia,Davao del Sur,Tawan-Tawan,7.174335,125.374053,692
201702160030,2017,2,16,,0,,160,Philippines,5,Southeast Asia,Davao del Sur,Davao City,7.083241,125.600998,692
201702160031,2017,2,16,,0,,160,Philippines,5,Southeast Asia,Davao del Sur,Paquibato,7.369717,125.495898,692
201702170013,2017,2,17,,0,,160,Philippines,5,Southeast Asia,Zamboanga del Sur,San Pedro,8.15632,123.346316,692
201702180013,2017,2,18,,0,,160,Philippines,5,Southeast Asia,Zamboanga del Sur,San Pedro,8.15632,123.346316,692
201702180014,2017,2,18,,0,,160,Philippines,5,Southeast Asia,Davao del Sur,Inayangan,7.267752,125.440773,692
201702190011,2017,2,19,,1,,160,Philippines,5,Southeast Asia,Tawi-Tawi,Baguan,6.102634,118.446977,692
201702190021,2017,2,19,,0,,160,Philippines,5,Southeast Asia,Compostela Valley,Elizalde,7.357986,125.857563,692
201702190023,2017,2,19,,0,,160,Philippines,5,Southeast Asia,North Cotabato,Malire,7.288356,125.110374,692
201702200014,2017,2,20,,0,,160,Philippines,5,Southeast Asia,Pangasinan,Banaoang,15.993004,120.431352,692
201702210025,2017,2,21,,0,,160,Philippines,5,Southeast Asia,Metropolitan Manila,Makati City,14.549431,121.033592,692
201702210032,2017,2,21,,0,,160,Philippines,5,Southeast Asia,Maguindanao,Guindulungan,6.976311,124.386043,692
201702210033,2017,2,21,,0,,160,Philippines,5,Southeast Asia,North Cotabato,Basak,7.213886,125.117251,692
201702210034,2017,2,21,,0,,160,Philippines,5,Southeast Asia,Quezon,Catanauan,13.595181,122.323047,692
201702220019,2017,2,22,,0,,160,Philippines,5,Southeast Asia,Zamboanga del Sur,Midsalip,8.030654,123.311882,692
201702220022,2017,2,22,,0,,160,Philippines,5,Southeast Asia,Samar,Jiabong,11.763428,124.950514,692
201702220023,2017,2,22,,0,,160,Philippines,5,Southeast Asia,Zamboanga del Norte,Siayan,8.133333,123.1,692
201702220029,2017,2,22,,0,,160,Philippines,5,Southeast Asia,Compostela Valley,Tigbao,7.260029,126.126697,692
201702220041,2017,2,22,,0,,160,Philippines,5,Southeast Asia,Lanao del Sur,Ragayan,7.83611,124.36306,692
201702240008,2017,2,24,,0,,160,Philippines,5,Southeast Asia,Lanao del Norte,Iligan,8.228021,124.245242,692
201702260012,2017,2,25,,0,,160,Philippines,5,Southeast Asia,Bukidnon,Lumbayao,7.946025,125.244473,692
201702260013,2017,2,25,,0,,160,Philippines,5,Southeast Asia,Bukidnon,Merangerang,7.763809,125.120193,692
201702260061,2017,2,26,,0,,160,Philippines,5,Southeast Asia,North Cotabato,Kabasalan,6.97282,124.630855,692
201702260062,2017,2,26,,0,,160,Philippines,5,Southeast Asia,North Cotabato,Midsayap,7.189181,124.532497,692
201702270007,2017,2,27,,0,,160,Philippines,5,Southeast Asia,Batangas,Lumanag Lipa,13.978595,121.087967,692
201702270023,2017,2,27,,0,,160,Philippines,5,Southeast Asia,Surigao del Norte,Tinago,9.613777,125.411322,692
201702270024,2017,2,27,,0,,160,Philippines,5,Southeast Asia,Misamis Oriental,Kaulayanan,8.880206,124.868101,692
201702270030,2017,2,27,,0,,160,Philippines,5,Southeast Asia,Negros Occidental,Montilla,10.2813,123.1429,692
201702280030,2017,2,28,,0,,160,Philippines,5,Southeast Asia,Agusan del Sur,Rosario,8.381583,126.002471,692
201702280040,2017,2,28,,0,,160,Philippines,5,Southeast Asia,Zamboanga del Norte,Saint Mary,7.592439,122.154825,692
201703010010,2017,3,1,,0,,160,Philippines,5,Southeast Asia,North Cotabato,Kabacan,7.112214,124.809737,692
201703030013,2017,3,3,,1,,160,Philippines,5,Southeast Asia,Zamboanga del Norte,Santa Maria,7.757916,122.125261,692
201703030014,2017,3,3,,0,,160,Philippines,5,Southeast Asia,Maguindanao,Cotabato,7.209594,124.241966,692
201703030016,2017,3,3,,0,,160,Philippines,5,Southeast Asia,Samar,Canlapwas,11.789409,124.896312,692
201703030017,2017,3,3,,0,,160,Philippines,5,Southeast Asia,Samar,Silanga,11.823425,124.69506,692
201703050026,2017,3,5,,1,,160,Philippines,5,Southeast Asia,Lanao del Sur,Marawi,8.000356,124.299721,692
201703050042,2017,3,5,,0,,160,Philippines,5,Southeast Asia,Tawi-Tawi,Unknown,6.288716,118.110315,692
201703060001,2017,3,6,,0,,160,Philippines,5,Southeast Asia,Misamis Oriental,San Juan,8.750112,124.797942,692
201703060024,2017,3,6,,0,,160,Philippines,5,Southeast Asia,Maguindanao,Parang,7.333566,124.316776,692
201703070001,2017,3,7,,0,,160,Philippines,5,Southeast Asia,Zamboanga del Sur,Damplan,7.822408,123.391038,692
201703080001,2017,3,8,,0,,160,Philippines,5,Southeast Asia,Davao del Sur,Sibayan,6.784057,125.217967,692
201703080002,2017,3,8,,0,,160,Philippines,5,Southeast Asia,Surigao del Norte,Budlingin,9.469599,125.5972,692
201703080003,2017,3,8,,0,,160,Philippines,5,Southeast Asia,Davao del Sur,Sibayan,6.784057,125.217967,692
201703080012,2017,3,8,,0,,160,Philippines,5,Southeast Asia,Palawan,Culandanum,8.628203,117.451236,692
201703080055,2017,3,8,,0,,160,Philippines,5,Southeast Asia,Maguindanao,Timbangan,6.813138,124.413442,692
201703090003,2017,3,9,,0,,160,Philippines,5,Southeast Asia,Basilan,Lamitan,6.660501,122.138992,692
201703090004,2017,3,9,,0,,160,Philippines,5,Southeast Asia,Basilan,Lamitan,6.660501,122.138992,692
201703100001,2017,3,10,,1,,160,Philippines,5,Southeast Asia,Sulu,Maimbung,5.933405,121.033258,692
201703100037,2017,3,10,,0,,160,Philippines,5,Southeast Asia,Albay,Palapas,13.116889,123.468448,692
201703100038,2017,3,10,,0,,160,Philippines,5,Southeast Asia,Maguindanao,Sambolawan,6.988958,124.477051,692
201703100042,2017,3,10,2017-03-10 00:00:00,1,,160,Philippines,5,Southeast Asia,Sulu,Unknown,5.996383,121.107944,692
201703110011,2017,3,11,,0,,160,Philippines,5,Southeast Asia,Compostela Valley,Cabuyoan,7.310036,125.850589,692
201703110015,2017,3,11,,0,,160,Philippines,5,Southeast Asia,Masbate,Uson,12.168163,123.774045,692
201703110034,2017,3,11,2017-03-11 00:00:00,0,,160,Philippines,5,Southeast Asia,Maguindanao,Datu Saudi-Ampatuan district,6.957177,124.444624,692
201703120001,2017,3,12,,0,,160,Philippines,5,Southeast Asia,Zamboanga del Sur,Concepcion,7.682236,123.296639,692
201703120002,2017,3,12,,0,,160,Philippines,5,Southeast Asia,Abra,Malibcong,17.568938,120.9834,692
201703130001,2017,3,13,,0,,160,Philippines,5,Southeast Asia,Maguindanao,Datu Salibo district,6.966715,124.469906,692
201703130002,2017,3,13,,0,,160,Philippines,5,Southeast Asia,North Cotabato,San Vincente,6.949902,125.101076,692
201703130003,2017,3,13,,0,,160,Philippines,5,Southeast Asia,Abra,Poblacion,17.582784,121.005421,692
201703130022,2017,3,14,,0,,160,Philippines,5,Southeast Asia,Bukidnon,San Fernando,7.91778,125.328624,692
201703130031,2017,3,13,,0,,160,Philippines,5,Southeast Asia,Masbate,Bacolod,12.349039,123.571724,692
201703130032,2017,3,13,,0,,160,Philippines,5,Southeast Asia,Maguindanao,Cotabato,7.209594,124.241966,692
201703130038,2017,3,13,,0,,160,Philippines,5,Southeast Asia,Bulacan,Buluwalto,14.816326,120.866163,692
201703140021,2017,3,14,,0,,160,Philippines,5,Southeast Asia,Nueva Ecija,San Fabian,15.592462,120.904995,692
201703150009,2017,3,15,,0,,160,Philippines,5,Southeast Asia,Agusan del Norte,Hinimbangan,9.448709,125.57143,692
201703150010,2017,3,15,,0,,160,Philippines,5,Southeast Asia,Agusan del Norte,Hinimbangan,9.448709,125.57143,692
201703150011,2017,3,15,,0,,160,Philippines,5,Southeast Asia,Agusan del Norte,Hinimbangan,9.448709,125.57143,692
201703160006,2017,3,16,,0,,160,Philippines,5,Southeast Asia,North Cotabato,Mateo,7.020898,125.091469,692
201703170014,2017,3,17,,0,,160,Philippines,5,Southeast Asia,Negros Occidental,Sibucawan,10.206949,122.944672,692
201703180010,2017,3,18,,0,,160,Philippines,5,Southeast Asia,Camarines Sur,Upper Santa Cruz,13.654084,123.167483,692
201703180023,2017,3,18,,0,,160,Philippines,5,Southeast Asia,Negros Occidental,Paraiso,10.89234,123.353798,692
201703190002,2017,3,19,,0,,160,Philippines,5,Southeast Asia,Basilan,Lamitan,6.660501,122.138992,692
201703190026,2017,3,19,,0,,160,Philippines,5,Southeast Asia,Batangas,Santa Clara,13.757368,121.043512,692
201703190031,2017,3,19,,0,,160,Philippines,5,Southeast Asia,Basilan,Dugaa,6.611512,122.263054,692
201703200003,2017,3,20,,0,,160,Philippines,5,Southeast Asia,Bukidnon,Quezon,7.730071,125.099395,692
201703200004,2017,3,20,,0,,160,Philippines,5,Southeast Asia,Bukidnon,Patpat,8.196758,125.06471,692
201703200005,2017,3,20,,0,,160,Philippines,5,Southeast Asia,Misamis Oriental,Gingoog,8.822198,125.100987,692
201703200006,2017,3,20,,0,,160,Philippines,5,Southeast Asia,Misamis Oriental,Balingasag district,8.744462,124.781605,692
201703200023,2017,3,20,,0,,160,Philippines,5,Southeast Asia,Negros Occidental,Buenavista,10.028978,122.847903,692
201703200024,2017,3,20,,0,,160,Philippines,5,Southeast Asia,Sultan Kudarat,Hinalaan,6.509646,124.108599,692
201703210001,2017,3,21,,0,,160,Philippines,5,Southeast Asia,Agusan del Sur,Comota,8.338611,125.796111,692
201703220044,2017,3,22,,0,,160,Philippines,5,Southeast Asia,Surigao del Norte,Jubgan,9.681835,125.396062,692
201703230002,2017,3,23,,1,,160,Philippines,5,Southeast Asia,Basilan,Basakan,6.644703,122.299491,692
201703230003,2017,3,23,,1,,160,Philippines,5,Southeast Asia,North Cotabato,Camutan,7.255079,125.103966,692
201703230026,2017,3,23,,0,,160,Philippines,5,Southeast Asia,Maguindanao,Shariff Saydona Mustapha,6.976348,124.482066,692
201703230028,2017,3,23,,0,,160,Philippines,5,Southeast Asia,Agusan del Sur,Bunucayan,8.068792,125.488951,692
201703240011,2017,3,27,,0,,160,Philippines,5,Southeast Asia,Quirino,Ysmael,16.289944,121.765294,692
201703240018,2017,3,24,,0,,160,Philippines,5,Southeast Asia,South Cotabato,Liberty,6.455771,124.981569,692
201703250032,2017,3,25,,0,,160,Philippines,5,Southeast Asia,Compostela Valley,L.S. Sarmiento,7.927639,125.822074,692
201703250033,2017,3,25,,0,,160,Philippines,5,Southeast Asia,Compostela Valley,Maragusan,7.316422,126.125427,692
201703260013,2017,3,26,,0,,160,Philippines,5,Southeast Asia,Cagayan,Baybayog,17.892728,121.691519,692
201703260037,2017,3,26,,0,,160,Philippines,5,Southeast Asia,Bukidnon,Concepcion,7.887759,125.22153,692
201703260042,2017,3,27,,0,,160,Philippines,5,Southeast Asia,Bukidnon,Magsaysay,8.076887,125.045419,692
201703270008,2017,3,27,,0,,160,Philippines,5,Southeast Asia,Maguindanao,Talayan,6.979245,124.382941,692
201703270009,2017,3,27,,0,,160,Philippines,5,Southeast Asia,Maguindanao,Tamontaka,7.179762,124.220882,692
201703270033,2017,3,27,,0,,160,Philippines,5,Southeast Asia,Basilan,Tumahubong,6.472241,122.040186,692
201703270034,2017,3,27,,0,,160,Philippines,5,Southeast Asia,Surigao del Sur,Santa Fe,8.458153,126.157312,692
201703280013,2017,3,28,,0,,160,Philippines,5,Southeast Asia,Ilocos Sur,Calaoan,17.080789,120.450563,692
201703280021,2017,3,28,,1,,160,Philippines,5,Southeast Asia,Lanao del Sur,Marinaut,7.99689,124.297385,692
201703280030,2017,3,28,,0,,160,Philippines,5,Southeast Asia,Maguindanao,Datu Saudi-Ampatuan district,6.950849,124.448028,692
201703280041,2017,3,28,2017-03-28 00:00:00,0,,160,Philippines,5,Southeast Asia,Sarangani,Alabel,6.10179,125.29048,692
201703290028,2017,3,28,,0,,160,Philippines,5,Southeast Asia,Quirino,Cabarroguis district,16.422119,121.509998,692
201703300005,2017,3,30,,0,,160,Philippines,5,Southeast Asia,Maguindanao,Labu-Labu,6.873793,124.469186,692
201703300006,2017,3,30,,0,,160,Philippines,5,Southeast Asia,South Cotabato,Sinawal,6.120132,125.117342,692
201703300007,2017,3,30,,0,,160,Philippines,5,Southeast Asia,Samar,Motiong,11.778665,124.978519,692
201703300008,2017,3,30,,0,,160,Philippines,5,Southeast Asia,Northern Samar,Geparayan,12.321094,124.892505,692
201703300011,2017,3,30,,0,,160,Philippines,5,Southeast Asia,Metropolitan Manila,Quezon City,14.67428,121.057495,692
201703300012,2017,3,30,,0,,160,Philippines,5,Southeast Asia,Oriental Mindoro,Benli,12.401442,121.327466,692
201703300028,2017,3,30,,0,,160,Philippines,5,Southeast Asia,Abra,Patucannay,17.606506,120.630804,692
201703310004,2017,3,31,,0,,160,Philippines,5,Southeast Asia,Maguindanao,Nabundas,6.880979,124.49909,692
201703310011,2017,3,31,,0,,160,Philippines,5,Southeast Asia,Kalinga,Pinukpuk district,17.577467,121.368927,692
201704010015,2017,4,1,,0,,160,Philippines,5,Southeast Asia,North Cotabato,Midsayap,7.187784,124.53255,692
201704020031,2017,4,2,,0,,160,Philippines,5,Southeast Asia,Mountain Province,Bontoc,17.091122,120.978527,692
201704030006,2017,4,3,,0,,160,Philippines,5,Southeast Asia,Sultan Kudarat,Tacurong,6.687966,124.678774,692
201704030023,2017,4,3,,0,,160,Philippines,5,Southeast Asia,Tarlac,Cut-Cut,15.326617,120.58956,692
201704030030,2017,4,3,,0,,160,Philippines,5,Southeast Asia,North Cotabato,Batasan,6.948108,125.159735,692
201704040001,2017,4,4,,0,,160,Philippines,5,Southeast Asia,Maguindanao,Tukanalipao,6.9235,124.512213,692
201704040037,2017,4,4,,0,,160,Philippines,5,Southeast Asia,Compostela Valley,Kidawa,7.938909,125.915708,692
201704050051,2017,4,5,,0,,160,Philippines,5,Southeast Asia,Sarangani,Kiamba,5.989446,124.629173,692
201704060027,2017,4,6,,0,,160,Philippines,5,Southeast Asia,Nueva Vizcaya,Calaocan,16.391184,121.107312,692
201704060029,2017,4,6,,0,,160,Philippines,5,Southeast Asia,Negros Oriental,Talalak,9.344678,122.924243,692
201704080015,2017,4,8,,0,,160,Philippines,5,Southeast Asia,Davao Oriental,San Rafael,7.76931,126.453049,692
201704090003,2017,4,9,,0,,160,Philippines,5,Southeast Asia,North Cotabato,Mahungcog,7.244821,125.159197,692
201704090037,2017,4,9,,0,,160,Philippines,5,Southeast Asia,Davao del Sur,Gumalang,7.208333,125.403611,692
201704090039,2017,4,9,,0,,160,Philippines,5,Southeast Asia,Pangasinan,Bani,16.18694,119.85917,692
201704110001,2017,4,9,,0,,160,Philippines,5,Southeast Asia,Maguindanao,Ganta,7.124623,124.396595,692
201704110026,2017,4,11,,0,,160,Philippines,5,Southeast Asia,North Cotabato,Macmod,7.108335,125.038816,692
201704130001,2017,4,11,,0,,160,Philippines,5,Southeast Asia,Negros Occidental,San Antonio,10.080622,122.884023,692
201704130017,2017,4,12,,0,,160,Philippines,5,Southeast Asia,Davao Oriental,Kinablangan,7.695505,126.549117,692
201704140022,2017,4,14,,0,,160,Philippines,5,Southeast Asia,Palawan,Barong Barong,8.834771,117.878516,692
201704170052,2017,4,17,,0,,160,Philippines,5,Southeast Asia,Sultan Kudarat,Tacurong,6.687966,124.678774,692
201704170053,2017,4,17,,0,,160,Philippines,5,Southeast Asia,Sultan Kudarat,Tacurong,6.687966,124.678774,692
201704180056,2017,4,18,,0,,160,Philippines,5,Southeast Asia,North Cotabato,Pagangan,7.119097,124.597462,692
201704180068,2017,4,18,,0,,160,Philippines,5,Southeast Asia,Metropolitan Manila,Manila,14.599352,120.984772,692
201704180069,2017,4,18,,0,,160,Philippines,5,Southeast Asia,Zamboanga del Norte,Siocon,7.70325,122.132102,692
201704190049,2017,4,19,,0,,160,Philippines,5,Southeast Asia,Maguindanao,Nabundas,7.121111,124.7425,692
201704200015,2017,4,20,,1,,160,Philippines,5,Southeast Asia,Sulu,Patikul district,6.063022,121.102294,692
201704200017,2017,4,21,,0,,160,Philippines,5,Southeast Asia,Masbate,Badling,12.215028,123.820561,692
201704210048,2017,4,21,2017-04-21 00:00:00,0,,160,Philippines,5,Southeast Asia,Masbate,San Fernando district,12.483523,123.758673,692
201704210049,2017,4,21,2017-04-21 00:00:00,0,,160,Philippines,5,Southeast Asia,Masbate,Del Carmen,12.128029,123.753972,692
201704210051,2017,4,21,,0,,160,Philippines,5,Southeast Asia,Maguindanao,Talayan,6.980556,124.381944,692
201704220010,2017,4,22,,0,,160,Philippines,5,Southeast Asia,Zamboanga del Sur,San Miguel,7.64839,123.267254,692
201704230016,2017,4,23,,0,,160,Philippines,5,Southeast Asia,Davao Oriental,Aliwagwag,7.744567,126.397443,692
201704280013,2017,4,28,,0,,160,Philippines,5,Southeast Asia,Metropolitan Manila,Manila,14.599352,120.984772,692
201704290013,2017,4,29,,0,,160,Philippines,5,Southeast Asia,Quirino,Maddela,16.339782,121.682125,692
201704290014,2017,4,29,,0,,160,Philippines,5,Southeast Asia,Davao del Sur,Mandug,7.163122,125.574229,692
201704290015,2017,4,29,,0,,160,Philippines,5,Southeast Asia,Davao del Sur,Bunawan,7.224729,125.640863,692
201704290016,2017,4,29,,0,,160,Philippines,5,Southeast Asia,Davao del Sur,Pangyan,7.185168,125.516468,692
201704290017,2017,4,29,,0,,160,Philippines,5,Southeast Asia,Davao del Sur,Tigatto,7.123938,125.598768,692
201704290018,2017,4,29,,0,,160,Philippines,5,Southeast Asia,Quirino,Unknown,16.270042,121.537,692
201704290023,2017,4,29,,1,,160,Philippines,5,Southeast Asia,Sulu,Bangkal,6.055578,121.039629,692
201704300027,2017,5,1,,0,,160,Philippines,5,Southeast Asia,Iloilo,Igcabugao,10.751114,122.223519,692
201705010015,2017,5,1,,0,,160,Philippines,5,Southeast Asia,Samar,Hilumot,12.023278,125.03354,692
201705010032,2017,5,3,,0,,160,Philippines,5,Southeast Asia,Iloilo,Pitogo,10.580451,122.065048,692
201705010033,2017,4,30,,0,,160,Philippines,5,Southeast Asia,Iloilo,Igtalunon,10.716667,122.266667,692
201705020014,2017,5,2,,0,,160,Philippines,5,Southeast Asia,Aklan,Daguitan,11.632817,122.339541,692
201705040015,2017,5,4,,0,,160,Philippines,5,Southeast Asia,Cagayan,Annafatan,17.801519,121.664848,692
201705040016,2017,5,4,,0,,160,Philippines,5,Southeast Asia,Iloilo,Igtuble,10.824449,122.267812,692
201705050006,2017,5,5,,0,,160,Philippines,5,Southeast Asia,Bukidnon,Valencia,7.904959,125.09111,692
